Easy045	1	1000376	32800	4294	10,0,80,60,61,20,10,85,5,76,20,30,
Easy046	1	1000074	38933	442	60,10,0,20,85,21,85,30,40,5,50,76,75,
Easy047	1	1000358	44899	1246	72,65,0,65,45,25,30,15,70,31,30,20,10,
Easy048	1	1000187	34515	4854	21,20,20,66,40,30,75,65,50,76,5,11,
Easy049	1	1000444	38155	4372	50,0,25,15,33,10,50,5,20,40,
Easy050	1	1000389	34996	767	40,40,0,1,45,15,21,21,45,15,32,30,51,11,41,
Easy051	1	1000973	34415	1440	75,1,80,40,15,15,21,20,10,50,60,75,10,6,75,30,30,
Easy052	1	1000281	39973	3299	75,36,95,25,47,87,51,95,35,
Easy053	1	1001130	32493	1355	20,5,40,60,61,71,80,70,57,10,
Easy054	1	1000313	46896	338	40,55,60,40,75,56,6,15,41,60,21,
Easy055	1	1000627	38118	5849	76,85,40,25,30,0,16,30,30,20,15,51,
Easy056	1	1000379	43653	1300	25,30,80,50,50,70,71,56,85,35,66,85,20,85,70,35,
Easy057	1	1000523	35258	6765	71,35,42,35,20,35,76,10,65,50,10,40,65,65,
Easy058	1	1000364	39765	6126	0,45,27,71,5,16,70,31,5,50,60,85,
Easy059	1	1000736	38179	11574	100,56,25,0,25,16,42,31,70,61,20,30,70,15,20,
Easy060	1	1000214	51016	412	77,30,51,2,55,15,21,20,20,50,40,10,
Easy061	1	1000335	37788	4558	10,20,30,75,30,41,52,75,45,75,67,
Easy062	1	1000883	34857	5677	45,10,71,50,31,45,25,5,60,70,30,55,45,55,
Easy063	1	1000524	34072	549	1,30,41,30,61,53,26,61,45,36,5,45,16,
Easy064	1	1000159	49742	884	75,0,51,75,67,0,50,15,22,50,10,5,30,
Easy065	1	1000078	70800	966	65,40,25,66,31,5,40,70,5,50,25,
Easy066	1	1000172	41602	828	70,70,35,35,0,25,40,0,41,40,60,30,77,
Easy067	1	1000153	42215	2699	30,20,55,20,55,60,70,11,40,87,55,
Easy068	1	1001212	34447	3302	25,0,15,71,70,15,30,61,61,85,31,15,21,5,41,
Easy069	1	1000027	47162	1245	80,70,80,10,35,70,26,40,41,20,50,30,60,87,
Easy070	1	1000171	38385	5995	15,55,71,5,45,61,70,25,35,55,55,
Easy071	1	1001177	32992	1539	0,50,17,72,20,40,35,61,85,5,20,
Easy072	1	1000276	38537	8644	5,70,16,61,40,70,31,30,57,40,75,40,25,75,
